<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;06.12.2018;17:57:00;112880;112940;112860;112920;1167
SPFB.RTS-12.18;1;06.12.2018;17:58:00;112920;112940;112800;112850;1331
SPFB.RTS-12.18;1;06.12.2018;17:59:00;112850;112870;112830;112860;468
SPFB.RTS-12.18;1;06.12.2018;18:00:00;112870;112900;112790;112790;960
SPFB.RTS-12.18;1;06.12.2018;18:01:00;112790;112960;112760;112950;2007
SPFB.RTS-12.18;1;06.12.2018;18:02:00;112940;112950;112890;112890;585
SPFB.RTS-12.18;1;06.12.2018;18:03:00;112880;112950;112860;112950;1252
SPFB.RTS-12.18;1;06.12.2018;18:04:00;112940;112960;112870;112890;743
SPFB.RTS-12.18;1;06.12.2018;18:05:00;112880;112920;112840;112910;506
SPFB.RTS-12.18;1;06.12.2018;18:06:00;112910;112920;112820;112850;1031
SPFB.RTS-12.18;1;06.12.2018;18:07:00;112850;113000;112840;113000;1530
SPFB.RTS-12.18;1;06.12.2018;18:08:00;112990;113070;112980;113050;841
SPFB.RTS-12.18;1;06.12.2018;18:09:00;113050;113130;113040;113120;860
SPFB.RTS-12.18;1;06.12.2018;18:10:00;113130;113170;113040;113150;1337
SPFB.RTS-12.18;1;06.12.2018;18:11:00;113160;113160;113040;113110;591
SPFB.RTS-12.18;1;06.12.2018;18:12:00;113120;113140;113030;113130;894
SPFB.RTS-12.18;1;06.12.2018;18:13:00;113130;113200;113120;113170;617
SPFB.RTS-12.18;1;06.12.2018;18:14:00;113190;113240;113150;113180;620
SPFB.RTS-12.18;1;06.12.2018;18:15:00;113180;113190;113120;113150;602
SPFB.RTS-12.18;1;06.12.2018;18:16:00;113160;113220;113100;113160;898
SPFB.RTS-12.18;1;06.12.2018;18:17:00;113150;113180;113100;113140;762
SPFB.RTS-12.18;1;06.12.2018;18:18:00;113130;113150;113050;113050;715
SPFB.RTS-12.18;1;06.12.2018;18:19:00;113060;113070;112920;112970;1666
SPFB.RTS-12.18;1;06.12.2018;18:20:00;112970;113040;112950;112990;713
SPFB.RTS-12.18;1;06.12.2018;18:21:00;112970;112990;112850;112920;1563
SPFB.RTS-12.18;1;06.12.2018;18:22:00;112920;113040;112910;112970;1439
SPFB.RTS-12.18;1;06.12.2018;18:23:00;112960;112960;112780;112830;2255
SPFB.RTS-12.18;1;06.12.2018;18:24:00;112830;112930;112820;112880;815
SPFB.RTS-12.18;1;06.12.2018;18:25:00;112890;112920;112790;112840;905
SPFB.RTS-12.18;1;06.12.2018;18:26:00;112860;112920;112810;112880;1158
SPFB.RTS-12.18;1;06.12.2018;18:27:00;112890;113010;112890;112990;1721
SPFB.RTS-12.18;1;06.12.2018;18:28:00;112990;113070;112980;113050;1742
SPFB.RTS-12.18;1;06.12.2018;18:29:00;113030;113030;112910;112930;1123
SPFB.RTS-12.18;1;06.12.2018;18:30:00;112950;113020;112920;112970;591
SPFB.RTS-12.18;1;06.12.2018;18:31:00;112970;113010;112890;112920;1565
SPFB.RTS-12.18;1;06.12.2018;18:32:00;112930;113020;112900;113000;1314
SPFB.RTS-12.18;1;06.12.2018;18:33:00;113000;113010;112890;112970;944
SPFB.RTS-12.18;1;06.12.2018;18:34:00;112980;113020;112940;112960;725
SPFB.RTS-12.18;1;06.12.2018;18:35:00;112950;112990;112940;112970;459
SPFB.RTS-12.18;1;06.12.2018;18:36:00;112970;113000;112930;112950;714
SPFB.RTS-12.18;1;06.12.2018;18:37:00;112940;112950;112870;112880;795
SPFB.RTS-12.18;1;06.12.2018;18:38:00;112870;112970;112840;112910;763
SPFB.RTS-12.18;1;06.12.2018;18:39:00;112930;112960;112890;112910;1057
SPFB.RTS-12.18;1;06.12.2018;18:40:00;112910;113000;112890;112940;1446
SPFB.RTS-12.18;1;06.12.2018;18:41:00;112940;113020;112940;113000;913
SPFB.RTS-12.18;1;06.12.2018;18:42:00;112990;113020;112940;112960;680
SPFB.RTS-12.18;1;06.12.2018;18:43:00;112950;113000;112930;112990;946
SPFB.RTS-12.18;1;06.12.2018;18:44:00;113000;113060;112960;112970;767
SPFB.RTS-12.18;1;06.12.2018;18:45:00;112970;113140;112950;112960;1171
SPFB.RTS-12.18;1;06.12.2018;19:06:00;113000;113090;112670;112830;2879
SPFB.RTS-12.18;1;06.12.2018;19:07:00;112830;112860;112720;112720;1087
SPFB.RTS-12.18;1;06.12.2018;19:08:00;112720;112810;112660;112760;977
SPFB.RTS-12.18;1;06.12.2018;19:09:00;112760;112780;112670;112740;756
SPFB.RTS-12.18;1;06.12.2018;19:10:00;112730;112790;112680;112780;549
SPFB.RTS-12.18;1;06.12.2018;19:11:00;112780;112790;112470;112530;2090
SPFB.RTS-12.18;1;06.12.2018;19:12:00;112530;112540;112330;112460;2395
SPFB.RTS-12.18;1;06.12.2018;19:13:00;112440;112450;112350;112380;879
SPFB.RTS-12.18;1;06.12.2018;19:14:00;112370;112430;112320;112380;1152
SPFB.RTS-12.18;1;06.12.2018;19:15:00;112390;112420;112250;112310;2001
SPFB.RTS-12.18;1;06.12.2018;19:16:00;112310;112310;112180;112200;1851
SPFB.RTS-12.18;1;06.12.2018;19:17:00;112220;112270;112190;112240;603
SPFB.RTS-12.18;1;06.12.2018;19:18:00;112240;112370;112230;112350;1020
SPFB.RTS-12.18;1;06.12.2018;19:19:00;112350;112350;112230;112340;699
SPFB.RTS-12.18;1;06.12.2018;19:20:00;112340;112350;112260;112320;482
SPFB.RTS-12.18;1;06.12.2018;19:21:00;112310;112330;112120;112220;1302
SPFB.RTS-12.18;1;06.12.2018;19:22:00;112210;112290;112160;112270;704
SPFB.RTS-12.18;1;06.12.2018;19:23:00;112260;112270;112180;112200;775
SPFB.RTS-12.18;1;06.12.2018;19:24:00;112190;112220;112090;112110;1186
SPFB.RTS-12.18;1;06.12.2018;19:25:00;112100;112120;112040;112080;1153
SPFB.RTS-12.18;1;06.12.2018;19:26:00;112070;112150;112020;112120;1453
SPFB.RTS-12.18;1;06.12.2018;19:27:00;112120;112120;112020;112040;821
SPFB.RTS-12.18;1;06.12.2018;19:28:00;112050;112060;111960;112020;2188
SPFB.RTS-12.18;1;06.12.2018;19:29:00;112030;112040;111740;111750;2904
SPFB.RTS-12.18;1;06.12.2018;19:30:00;111750;111980;111750;111870;2619
SPFB.RTS-12.18;1;06.12.2018;19:31:00;111870;111900;111780;111790;1333
SPFB.RTS-12.18;1;06.12.2018;19:32:00;111790;111920;111760;111910;1566
SPFB.RTS-12.18;1;06.12.2018;19:33:00;111900;111970;111900;111920;979
SPFB.RTS-12.18;1;06.12.2018;19:34:00;111920;112040;111910;111990;1019
SPFB.RTS-12.18;1;06.12.2018;19:35:00;111990;112060;111970;112040;953
SPFB.RTS-12.18;1;06.12.2018;19:36:00;112050;112280;112040;112250;2012
SPFB.RTS-12.18;1;06.12.2018;19:37:00;112250;112290;112190;112220;1580
SPFB.RTS-12.18;1;06.12.2018;19:38:00;112210;112220;112170;112190;333
SPFB.RTS-12.18;1;06.12.2018;19:39:00;112190;112220;112120;112130;352
SPFB.RTS-12.18;1;06.12.2018;19:40:00;112140;112220;112120;112190;230
SPFB.RTS-12.18;1;06.12.2018;19:41:00;112190;112250;112170;112250;285
SPFB.RTS-12.18;1;06.12.2018;19:42:00;112250;112280;112230;112270;284
SPFB.RTS-12.18;1;06.12.2018;19:43:00;112280;112470;112250;112430;1764
SPFB.RTS-12.18;1;06.12.2018;19:44:00;112430;112460;112320;112340;961
SPFB.RTS-12.18;1;06.12.2018;19:45:00;112350;112400;112310;112320;998
SPFB.RTS-12.18;1;06.12.2018;19:46:00;112320;112330;112220;112300;720
SPFB.RTS-12.18;1;06.12.2018;19:47:00;112320;112370;112300;112330;425
SPFB.RTS-12.18;1;06.12.2018;19:48:00;112330;112430;112320;112400;1088
SPFB.RTS-12.18;1;06.12.2018;19:49:00;112410;112470;112390;112460;458
SPFB.RTS-12.18;1;06.12.2018;19:50:00;112460;112570;112440;112500;1112
SPFB.RTS-12.18;1;06.12.2018;19:51:00;112520;112550;112410;112450;554
SPFB.RTS-12.18;1;06.12.2018;19:52:00;112450;112560;112440;112530;570
SPFB.RTS-12.18;1;06.12.2018;19:53:00;112530;112660;112520;112650;862
SPFB.RTS-12.18;1;06.12.2018;19:54:00;112660;112740;112610;112720;778
SPFB.RTS-12.18;1;06.12.2018;19:55:00;112740;112830;112710;112780;1119
SPFB.RTS-12.18;1;06.12.2018;19:56:00;112800;113020;112790;112870;2317
SPFB.RTS-12.18;1;06.12.2018;19:57:00;112870;112890;112670;112690;2335
SPFB.RTS-12.18;1;06.12.2018;19:58:00;112670;112710;112550;112700;1369
SPFB.RTS-12.18;1;06.12.2018;19:59:00;112700;112790;112670;112750;460
SPFB.RTS-12.18;1;06.12.2018;20:00:00;112760;112770;112700;112700;328
SPFB.RTS-12.18;1;06.12.2018;20:01:00;112710;112770;112580;112670;1705
SPFB.RTS-12.18;1;06.12.2018;20:02:00;112660;112680;112520;112570;904
SPFB.RTS-12.18;1;06.12.2018;20:03:00;112570;112670;112570;112620;498
SPFB.RTS-12.18;1;06.12.2018;20:04:00;112630;112740;112630;112670;542
SPFB.RTS-12.18;1;06.12.2018;20:05:00;112660;112750;112660;112730;588
SPFB.RTS-12.18;1;06.12.2018;20:06:00;112730;112870;112660;112810;988
SPFB.RTS-12.18;1;06.12.2018;20:07:00;112820;112890;112760;112760;1056
SPFB.RTS-12.18;1;06.12.2018;20:08:00;112760;112780;112710;112770;472
SPFB.RTS-12.18;1;06.12.2018;20:09:00;112780;112860;112720;112730;318
SPFB.RTS-12.18;1;06.12.2018;20:10:00;112720;112720;112670;112700;233
SPFB.RTS-12.18;1;06.12.2018;20:11:00;112700;112730;112690;112700;76
SPFB.RTS-12.18;1;06.12.2018;20:12:00;112710;112810;112680;112770;389
SPFB.RTS-12.18;1;06.12.2018;20:13:00;112770;112780;112720;112740;174
SPFB.RTS-12.18;1;06.12.2018;20:14:00;112740;112750;112700;112740;184
SPFB.RTS-12.18;1;06.12.2018;20:15:00;112730;112840;112710;112840;415
SPFB.RTS-12.18;1;06.12.2018;20:16:00;112840;112920;112820;112860;597
SPFB.RTS-12.18;1;06.12.2018;20:17:00;112860;112920;112850;112890;800
SPFB.RTS-12.18;1;06.12.2018;20:18:00;112900;113000;112890;112960;855
SPFB.RTS-12.18;1;06.12.2018;20:19:00;112950;113090;112940;113070;1071
SPFB.RTS-12.18;1;06.12.2018;20:20:00;113070;113120;112940;113020;1264
SPFB.RTS-12.18;1;06.12.2018;20:21:00;113010;113100;113010;113050;764
SPFB.RTS-12.18;1;06.12.2018;20:22:00;113040;113090;113020;113080;359
SPFB.RTS-12.18;1;06.12.2018;20:23:00;113070;113100;113050;113070;257
SPFB.RTS-12.18;1;06.12.2018;20:24:00;113070;113190;113070;113120;1371
SPFB.RTS-12.18;1;06.12.2018;20:25:00;113130;113240;113120;113150;1109
SPFB.RTS-12.18;1;06.12.2018;20:26:00;113160;113170;113110;113140;431
SPFB.RTS-12.18;1;06.12.2018;20:27:00;113150;113160;113060;113070;711
SPFB.RTS-12.18;1;06.12.2018;20:28:00;113060;113150;113050;113090;388
SPFB.RTS-12.18;1;06.12.2018;20:29:00;113110;113120;113080;113120;233
SPFB.RTS-12.18;1;06.12.2018;20:30:00;113120;113160;113090;113090;356
SPFB.RTS-12.18;1;06.12.2018;20:31:00;113100;113150;113090;113130;332
SPFB.RTS-12.18;1;06.12.2018;20:32:00;113140;113160;113100;113160;407
SPFB.RTS-12.18;1;06.12.2018;20:33:00;113150;113160;113060;113090;772
SPFB.RTS-12.18;1;06.12.2018;20:34:00;113090;113190;113070;113090;1205
SPFB.RTS-12.18;1;06.12.2018;20:35:00;113080;113150;113080;113130;639
SPFB.RTS-12.18;1;06.12.2018;20:36:00;113140;113260;113120;113190;835
SPFB.RTS-12.18;1;06.12.2018;20:37:00;113190;113210;113100;113100;915
SPFB.RTS-12.18;1;06.12.2018;20:38:00;113100;113130;113060;113060;374
SPFB.RTS-12.18;1;06.12.2018;20:39:00;113070;113090;113040;113060;356
SPFB.RTS-12.18;1;06.12.2018;20:40:00;113060;113120;113050;113120;280
SPFB.RTS-12.18;1;06.12.2018;20:41:00;113120;113140;113050;113060;373
SPFB.RTS-12.18;1;06.12.2018;20:42:00;113050;113140;113050;113130;579
SPFB.RTS-12.18;1;06.12.2018;20:43:00;113130;113170;113110;113130;296
SPFB.RTS-12.18;1;06.12.2018;20:44:00;113120;113130;113100;113100;179
SPFB.RTS-12.18;1;06.12.2018;20:45:00;113100;113170;113100;113130;229
SPFB.RTS-12.18;1;06.12.2018;20:46:00;113130;113150;113100;113110;288
SPFB.RTS-12.18;1;06.12.2018;20:47:00;113110;113170;113100;113170;648
SPFB.RTS-12.18;1;06.12.2018;20:48:00;113170;113240;113160;113240;670
SPFB.RTS-12.18;1;06.12.2018;20:49:00;113230;113240;113150;113180;308
SPFB.RTS-12.18;1;06.12.2018;20:50:00;113180;113180;113130;113160;245
SPFB.RTS-12.18;1;06.12.2018;20:51:00;113150;113170;113110;113170;504
SPFB.RTS-12.18;1;06.12.2018;20:52:00;113170;113210;113150;113210;235
SPFB.RTS-12.18;1;06.12.2018;20:53:00;113210;113230;113160;113230;406
SPFB.RTS-12.18;1;06.12.2018;20:54:00;113230;113390;113200;113370;1193
SPFB.RTS-12.18;1;06.12.2018;20:55:00;113380;113390;113300;113360;871
SPFB.RTS-12.18;1;06.12.2018;20:56:00;113380;113400;113310;113320;803
SPFB.RTS-12.18;1;06.12.2018;20:57:00;113330;113390;113330;113340;419
SPFB.RTS-12.18;1;06.12.2018;20:58:00;113340;113340;113260;113300;440
SPFB.RTS-12.18;1;06.12.2018;20:59:00;113320;113410;113300;113370;504
SPFB.RTS-12.18;1;06.12.2018;21:00:00;113370;113400;113290;113300;888
SPFB.RTS-12.18;1;06.12.2018;21:01:00;113310;113380;113300;113380;561
SPFB.RTS-12.18;1;06.12.2018;21:02:00;113380;113400;113330;113330;549
SPFB.RTS-12.18;1;06.12.2018;21:03:00;113330;113360;113300;113300;395
SPFB.RTS-12.18;1;06.12.2018;21:04:00;113300;113310;113270;113290;304
SPFB.RTS-12.18;1;06.12.2018;21:05:00;113290;113290;113240;113260;314
SPFB.RTS-12.18;1;06.12.2018;21:06:00;113270;113290;113240;113250;308
SPFB.RTS-12.18;1;06.12.2018;21:07:00;113260;113260;113170;113170;470
SPFB.RTS-12.18;1;06.12.2018;21:08:00;113180;113190;113010;113050;1029
SPFB.RTS-12.18;1;06.12.2018;21:09:00;113070;113130;113060;113110;458
SPFB.RTS-12.18;1;06.12.2018;21:10:00;113110;113120;113090;113100;154
SPFB.RTS-12.18;1;06.12.2018;21:11:00;113100;113110;113080;113100;142
SPFB.RTS-12.18;1;06.12.2018;21:12:00;113110;113120;113060;113100;126
SPFB.RTS-12.18;1;06.12.2018;21:13:00;113090;113090;113020;113060;317
SPFB.RTS-12.18;1;06.12.2018;21:14:00;113050;113070;113040;113050;114
SPFB.RTS-12.18;1;06.12.2018;21:15:00;113040;113080;113030;113080;116
SPFB.RTS-12.18;1;06.12.2018;21:16:00;113080;113160;113060;113150;578
SPFB.RTS-12.18;1;06.12.2018;21:17:00;113150;113180;113140;113150;195
SPFB.RTS-12.18;1;06.12.2018;21:18:00;113150;113160;113120;113140;156
SPFB.RTS-12.18;1;06.12.2018;21:19:00;113130;113140;113040;113060;341
SPFB.RTS-12.18;1;06.12.2018;21:20:00;113070;113090;113020;113060;120
SPFB.RTS-12.18;1;06.12.2018;21:21:00;113080;113080;112950;113060;1053
SPFB.RTS-12.18;1;06.12.2018;21:22:00;113030;113070;113010;113050;327
SPFB.RTS-12.18;1;06.12.2018;21:23:00;113040;113040;113000;113010;169
SPFB.RTS-12.18;1;06.12.2018;21:24:00;113000;113140;112970;113100;708
SPFB.RTS-12.18;1;06.12.2018;21:25:00;113110;113150;113090;113100;87
SPFB.RTS-12.18;1;06.12.2018;21:26:00;113090;113150;113080;113140;122
SPFB.RTS-12.18;1;06.12.2018;21:27:00;113140;113150;113040;113090;193
SPFB.RTS-12.18;1;06.12.2018;21:28:00;113090;113120;113050;113080;142
SPFB.RTS-12.18;1;06.12.2018;21:29:00;113070;113090;113050;113090;196
SPFB.RTS-12.18;1;06.12.2018;21:30:00;113090;113100;113010;113030;151
SPFB.RTS-12.18;1;06.12.2018;21:31:00;113040;113040;112880;112940;903
SPFB.RTS-12.18;1;06.12.2018;21:32:00;112950;113000;112920;113000;206
SPFB.RTS-12.18;1;06.12.2018;21:33:00;113000;113030;112970;112990;155
SPFB.RTS-12.18;1;06.12.2018;21:34:00;112990;113070;112980;113060;200
SPFB.RTS-12.18;1;06.12.2018;21:35:00;113060;113140;113040;113110;367
SPFB.RTS-12.18;1;06.12.2018;21:36:00;113120;113140;113040;113050;127
SPFB.RTS-12.18;1;06.12.2018;21:37:00;113070;113110;113070;113110;35
SPFB.RTS-12.18;1;06.12.2018;21:38:00;113120;113170;113100;113120;246
SPFB.RTS-12.18;1;06.12.2018;21:39:00;113140;113210;113140;113160;352
SPFB.RTS-12.18;1;06.12.2018;21:40:00;113160;113190;113140;113170;133
SPFB.RTS-12.18;1;06.12.2018;21:41:00;113150;113230;113150;113220;291
SPFB.RTS-12.18;1;06.12.2018;21:42:00;113220;113260;113220;113260;204
SPFB.RTS-12.18;1;06.12.2018;21:43:00;113260;113340;113250;113270;850
SPFB.RTS-12.18;1;06.12.2018;21:44:00;113270;113300;113230;113250;147
SPFB.RTS-12.18;1;06.12.2018;21:45:00;113240;113270;113240;113270;64
SPFB.RTS-12.18;1;06.12.2018;21:46:00;113260;113310;113260;113280;157
SPFB.RTS-12.18;1;06.12.2018;21:47:00;113280;113330;113260;113320;167
SPFB.RTS-12.18;1;06.12.2018;21:48:00;113320;113340;113300;113320;81
SPFB.RTS-12.18;1;06.12.2018;21:49:00;113320;113380;113320;113350;520
SPFB.RTS-12.18;1;06.12.2018;21:50:00;113350;113370;113330;113340;414
SPFB.RTS-12.18;1;06.12.2018;21:51:00;113350;113380;113320;113330;471
SPFB.RTS-12.18;1;06.12.2018;21:52:00;113330;113390;113330;113390;298
SPFB.RTS-12.18;1;06.12.2018;21:53:00;113400;113680;113400;113530;3659
SPFB.RTS-12.18;1;06.12.2018;21:54:00;113530;113600;113530;113570;348
SPFB.RTS-12.18;1;06.12.2018;21:55:00;113570;113630;113570;113610;444
SPFB.RTS-12.18;1;06.12.2018;21:56:00;113610;113650;113540;113550;568
SPFB.RTS-12.18;1;06.12.2018;21:57:00;113550;113570;113530;113550;199
SPFB.RTS-12.18;1;06.12.2018;21:58:00;113550;113590;113540;113560;251
SPFB.RTS-12.18;1;06.12.2018;21:59:00;113550;113590;113540;113560;336
SPFB.RTS-12.18;1;06.12.2018;22:00:00;113560;113640;113560;113640;680
SPFB.RTS-12.18;1;06.12.2018;22:01:00;113630;113690;113600;113690;1115
SPFB.RTS-12.18;1;06.12.2018;22:02:00;113680;113710;113640;113700;382
SPFB.RTS-12.18;1;06.12.2018;22:03:00;113710;113720;113600;113620;516
SPFB.RTS-12.18;1;06.12.2018;22:04:00;113620;113660;113600;113640;262
SPFB.RTS-12.18;1;06.12.2018;22:05:00;113630;113640;113560;113560;360
SPFB.RTS-12.18;1;06.12.2018;22:06:00;113570;113600;113540;113560;450
SPFB.RTS-12.18;1;06.12.2018;22:07:00;113570;113590;113550;113560;126
SPFB.RTS-12.18;1;06.12.2018;22:08:00;113580;113590;113560;113570;125
SPFB.RTS-12.18;1;06.12.2018;22:09:00;113550;113580;113540;113580;178
SPFB.RTS-12.18;1;06.12.2018;22:10:00;113570;113580;113520;113540;294
SPFB.RTS-12.18;1;06.12.2018;22:11:00;113540;113560;113510;113540;490
SPFB.RTS-12.18;1;06.12.2018;22:12:00;113540;113590;113520;113530;368
SPFB.RTS-12.18;1;06.12.2018;22:13:00;113520;113520;113450;113450;684
SPFB.RTS-12.18;1;06.12.2018;22:14:00;113460;113490;113430;113460;488
SPFB.RTS-12.18;1;06.12.2018;22:15:00;113460;113490;113460;113480;176
SPFB.RTS-12.18;1;06.12.2018;22:16:00;113470;113500;113450;113470;171
SPFB.RTS-12.18;1;06.12.2018;22:17:00;113480;113500;113460;113470;163
SPFB.RTS-12.18;1;06.12.2018;22:18:00;113470;113480;113450;113450;114
SPFB.RTS-12.18;1;06.12.2018;22:19:00;113440;113450;113400;113410;240
SPFB.RTS-12.18;1;06.12.2018;22:20:00;113410;113420;113400;113400;191
SPFB.RTS-12.18;1;06.12.2018;22:21:00;113410;113450;113390;113420;266
SPFB.RTS-12.18;1;06.12.2018;22:22:00;113430;113440;113410;113420;98
SPFB.RTS-12.18;1;06.12.2018;22:23:00;113440;113480;113410;113410;162
SPFB.RTS-12.18;1;06.12.2018;22:24:00;113410;113420;113320;113330;452
SPFB.RTS-12.18;1;06.12.2018;22:25:00;113340;113370;113280;113310;416
SPFB.RTS-12.18;1;06.12.2018;22:26:00;113300;113400;113290;113400;245
SPFB.RTS-12.18;1;06.12.2018;22:27:00;113390;113550;113390;113540;598
SPFB.RTS-12.18;1;06.12.2018;22:28:00;113550;113560;113380;113420;589
SPFB.RTS-12.18;1;06.12.2018;22:29:00;113430;113550;113430;113540;286
SPFB.RTS-12.18;1;06.12.2018;22:30:00;113540;113620;113500;113590;572
SPFB.RTS-12.18;1;06.12.2018;22:31:00;113600;113640;113560;113560;468
SPFB.RTS-12.18;1;06.12.2018;22:32:00;113560;113580;113520;113560;252
SPFB.RTS-12.18;1;06.12.2018;22:33:00;113550;113570;113510;113520;163
SPFB.RTS-12.18;1;06.12.2018;22:34:00;113520;113560;113490;113540;169
SPFB.RTS-12.18;1;06.12.2018;22:35:00;113530;113560;113510;113550;68
SPFB.RTS-12.18;1;06.12.2018;22:36:00;113570;113620;113540;113590;224
SPFB.RTS-12.18;1;06.12.2018;22:37:00;113590;113610;113560;113610;173
SPFB.RTS-12.18;1;06.12.2018;22:38:00;113610;113650;113570;113590;348
SPFB.RTS-12.18;1;06.12.2018;22:39:00;113590;113640;113540;113560;613
SPFB.RTS-12.18;1;06.12.2018;22:40:00;113570;113610;113510;113510;556
SPFB.RTS-12.18;1;06.12.2018;22:41:00;113510;113580;113490;113560;343
SPFB.RTS-12.18;1;06.12.2018;22:42:00;113570;113620;113570;113590;161
SPFB.RTS-12.18;1;06.12.2018;22:43:00;113600;113630;113580;113620;137
SPFB.RTS-12.18;1;06.12.2018;22:44:00;113640;113650;113600;113610;161
SPFB.RTS-12.18;1;06.12.2018;22:45:00;113600;113610;113590;113600;80
SPFB.RTS-12.18;1;06.12.2018;22:46:00;113610;113620;113500;113550;372
SPFB.RTS-12.18;1;06.12.2018;22:47:00;113550;113580;113450;113470;321
SPFB.RTS-12.18;1;06.12.2018;22:48:00;113470;113480;113420;113480;422
SPFB.RTS-12.18;1;06.12.2018;22:49:00;113480;113490;113430;113470;162
SPFB.RTS-12.18;1;06.12.2018;22:50:00;113480;113490;113440;113470;126
SPFB.RTS-12.18;1;06.12.2018;22:51:00;113490;113580;113480;113560;239
SPFB.RTS-12.18;1;06.12.2018;22:52:00;113560;113620;113560;113600;243
SPFB.RTS-12.18;1;06.12.2018;22:53:00;113610;113670;113610;113630;439
SPFB.RTS-12.18;1;06.12.2018;22:54:00;113630;113680;113620;113650;412
SPFB.RTS-12.18;1;06.12.2018;22:55:00;113650;113730;113640;113700;886
SPFB.RTS-12.18;1;06.12.2018;22:56:00;113700;113830;113700;113710;927
SPFB.RTS-12.18;1;06.12.2018;22:57:00;113720;113800;113700;113740;428
SPFB.RTS-12.18;1;06.12.2018;22:58:00;113730;113740;113620;113660;564
SPFB.RTS-12.18;1;06.12.2018;22:59:00;113660;113690;113650;113680;318
SPFB.RTS-12.18;1;06.12.2018;23:00:00;113680;113710;113650;113690;226
SPFB.RTS-12.18;1;06.12.2018;23:01:00;113690;113780;113670;113770;499
SPFB.RTS-12.18;1;06.12.2018;23:02:00;113760;113810;113740;113750;525
SPFB.RTS-12.18;1;06.12.2018;23:03:00;113750;113800;113710;113770;807
SPFB.RTS-12.18;1;06.12.2018;23:04:00;113740;113780;113730;113740;202
SPFB.RTS-12.18;1;06.12.2018;23:05:00;113740;113780;113700;113710;131
SPFB.RTS-12.18;1;06.12.2018;23:06:00;113720;113730;113680;113680;162
SPFB.RTS-12.18;1;06.12.2018;23:07:00;113670;113720;113630;113720;262
SPFB.RTS-12.18;1;06.12.2018;23:08:00;113720;113730;113660;113710;230
SPFB.RTS-12.18;1;06.12.2018;23:09:00;113700;113760;113670;113670;332
SPFB.RTS-12.18;1;06.12.2018;23:10:00;113660;113720;113660;113710;173
SPFB.RTS-12.18;1;06.12.2018;23:11:00;113710;113750;113660;113740;649
SPFB.RTS-12.18;1;06.12.2018;23:12:00;113740;113760;113690;113690;110
SPFB.RTS-12.18;1;06.12.2018;23:13:00;113710;113750;113700;113720;149
SPFB.RTS-12.18;1;06.12.2018;23:14:00;113710;113730;113700;113700;60
SPFB.RTS-12.18;1;06.12.2018;23:15:00;113700;113740;113700;113730;130
SPFB.RTS-12.18;1;06.12.2018;23:16:00;113730;113740;113700;113700;168
SPFB.RTS-12.18;1;06.12.2018;23:17:00;113710;113740;113700;113720;116
SPFB.RTS-12.18;1;06.12.2018;23:18:00;113710;113750;113700;113750;147
SPFB.RTS-12.18;1;06.12.2018;23:19:00;113730;113730;113700;113720;124
SPFB.RTS-12.18;1;06.12.2018;23:20:00;113730;113730;113700;113710;133
SPFB.RTS-12.18;1;06.12.2018;23:21:00;113720;113730;113680;113690;171
SPFB.RTS-12.18;1;06.12.2018;23:22:00;113680;113680;113620;113630;298
SPFB.RTS-12.18;1;06.12.2018;23:23:00;113620;113670;113590;113670;421
SPFB.RTS-12.18;1;06.12.2018;23:24:00;113680;113700;113650;113670;116
SPFB.RTS-12.18;1;06.12.2018;23:25:00;113670;113700;113650;113670;62
SPFB.RTS-12.18;1;06.12.2018;23:26:00;113650;113720;113650;113720;135
SPFB.RTS-12.18;1;06.12.2018;23:27:00;113710;113760;113690;113740;529
SPFB.RTS-12.18;1;06.12.2018;23:28:00;113750;113760;113700;113720;200
SPFB.RTS-12.18;1;06.12.2018;23:29:00;113720;113760;113720;113720;147
SPFB.RTS-12.18;1;06.12.2018;23:30:00;113750;113770;113740;113760;100
SPFB.RTS-12.18;1;06.12.2018;23:31:00;113770;113820;113740;113820;476
SPFB.RTS-12.18;1;06.12.2018;23:32:00;113810;113810;113750;113750;307
SPFB.RTS-12.18;1;06.12.2018;23:33:00;113770;113820;113770;113810;166
SPFB.RTS-12.18;1;06.12.2018;23:34:00;113810;113820;113790;113800;91
SPFB.RTS-12.18;1;06.12.2018;23:35:00;113800;113810;113750;113760;167
SPFB.RTS-12.18;1;06.12.2018;23:36:00;113770;113810;113720;113790;781
SPFB.RTS-12.18;1;06.12.2018;23:37:00;113800;113850;113780;113830;713
SPFB.RTS-12.18;1;06.12.2018;23:38:00;113820;113870;113800;113860;415
